scen,bev_type,SSB_status,cont_type,impact_type,item,value
scen2_1,juice,non_SSB,glass,ghg,cont,1297193.773642454
scen2_1,juice,non_SSB,glass,h2o,cont,4576.350032720832
scen2_1,juice,non_SSB,glass,plastic,cont,100.42902986132445
scen2_1,juice,SSB,glass,ghg,cont,0
scen2_1,juice,SSB,glass,h2o,cont,0
scen2_1,juice,SSB,glass,plastic,cont,0
scen2_1,juice,non_SSB,plastic,ghg,cont,22364917.40835968
scen2_1,juice,non_SSB,plastic,h2o,cont,641963.6001187016
scen2_1,juice,non_SSB,plastic,plastic,cont,126722.28983949247
scen2_1,juice,SSB,plastic,ghg,cont,0
scen2_1,juice,SSB,plastic,h2o,cont,0
scen2_1,juice,SSB,plastic,plastic,cont,0
scen2_1,milk_almond,non_SSB,carton,ghg,cont,162827.935338
scen2_1,milk_almond,non_SSB,carton,h2o,cont,6439.657593
scen2_1,milk_almond,non_SSB,carton,plastic,cont,363.391338
scen2_1,milk_almond,SSB,carton,ghg,cont,0
scen2_1,milk_almond,SSB,carton,h2o,cont,0
scen2_1,milk_almond,SSB,carton,plastic,cont,0
scen2_1,milk_almond,SSB,plastic,ghg,cont,0
scen2_1,milk_almond,SSB,plastic,h2o,cont,0
scen2_1,milk_almond,SSB,plastic,plastic,cont,0
scen2_1,milk_an,SSB,bag_in_box,ghg,cont,0
scen2_1,milk_an,SSB,bag_in_box,h2o,cont,0
scen2_1,milk_an,SSB,bag_in_box,plastic,cont,0
scen2_1,milk_an,non_SSB,carton,ghg,cont,504643.2227488747
scen2_1,milk_an,non_SSB,carton,h2o,cont,19958.05912778392
scen2_1,milk_an,non_SSB,carton,plastic,cont,1126.2378015582967
scen2_1,milk_an,SSB,carton,ghg,cont,0
scen2_1,milk_an,SSB,carton,h2o,cont,0
scen2_1,milk_an,SSB,carton,plastic,cont,0
scen2_1,milk_an,non_SSB,plastic,ghg,cont,32414959.89793641
scen2_1,milk_an,non_SSB,plastic,h2o,cont,930440.4739721693
scen2_1,milk_an,non_SSB,plastic,plastic,cont,183667.0294067988
scen2_1,milk_an,SSB,plastic,ghg,cont,0
scen2_1,milk_an,SSB,plastic,h2o,cont,0
scen2_1,milk_an,SSB,plastic,plastic,cont,0
scen2_1,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen2_1,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen2_1,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen2_1,milk_other_plant,SSB,bag_in_box,ghg,cont,0
scen2_1,milk_other_plant,SSB,bag_in_box,h2o,cont,0
scen2_1,milk_other_plant,SSB,bag_in_box,plastic,cont,0
scen2_1,milk_other_plant,non_SSB,carton,ghg,cont,0
scen2_1,milk_other_plant,non_SSB,carton,h2o,cont,0
scen2_1,milk_other_plant,non_SSB,carton,plastic,cont,0
scen2_1,milk_other_plant,SSB,carton,ghg,cont,0
scen2_1,milk_other_plant,SSB,carton,h2o,cont,0
scen2_1,milk_other_plant,SSB,carton,plastic,cont,0
scen2_1,milk_soy,non_SSB,carton,ghg,cont,3354251.8695320003
scen2_1,milk_soy,non_SSB,carton,h2o,cont,132656.804102
scen2_1,milk_soy,non_SSB,carton,plastic,cont,7485.853532
scen2_1,milk_soy,SSB,carton,ghg,cont,0
scen2_1,milk_soy,SSB,carton,h2o,cont,0
scen2_1,milk_soy,SSB,carton,plastic,cont,0
scen2_1,probiotic,SSB,glass,ghg,cont,0
scen2_1,probiotic,SSB,glass,h2o,cont,0
scen2_1,probiotic,SSB,glass,plastic,cont,0
scen2_1,probiotic,non_SSB,plastic,ghg,cont,243546.05516400002
scen2_1,probiotic,non_SSB,plastic,h2o,cont,6990.756974999999
scen2_1,probiotic,non_SSB,plastic,plastic,cont,1379.961
scen2_1,soda,non_SSB,alum_can,ghg,cont,18003687.937954303
scen2_1,soda,non_SSB,alum_can,h2o,cont,279024.4605013127
scen2_1,soda,non_SSB,alum_can,plastic,cont,1743.2055958948467
scen2_1,soda,SSB,alum_can,ghg,cont,0
scen2_1,soda,SSB,alum_can,h2o,cont,0
scen2_1,soda,SSB,alum_can,plastic,cont,0
scen2_1,soda,non_SSB,bag_in_box,ghg,cont,2312733.383681967
scen2_1,soda,non_SSB,bag_in_box,h2o,cont,46219.32158485446
scen2_1,soda,non_SSB,bag_in_box,plastic,cont,4547.576057078242
scen2_1,soda,SSB,bag_in_box,ghg,cont,0
scen2_1,soda,SSB,bag_in_box,h2o,cont,0
scen2_1,soda,SSB,bag_in_box,plastic,cont,0
scen2_1,soda,SSB,carton,ghg,cont,0
scen2_1,soda,SSB,carton,h2o,cont,0
scen2_1,soda,SSB,carton,plastic,cont,0
scen2_1,soda,non_SSB,glass,ghg,cont,5600275.758385787
scen2_1,soda,non_SSB,glass,h2o,cont,19757.12701593537
scen2_1,soda,non_SSB,glass,plastic,cont,433.5745921685255
scen2_1,soda,SSB,glass,ghg,cont,0
scen2_1,soda,SSB,glass,h2o,cont,0
scen2_1,soda,SSB,glass,plastic,cont,0
scen2_1,soda,non_SSB,plastic,ghg,cont,10908805.525156315
scen2_1,soda,non_SSB,plastic,h2o,cont,313126.84684033267
scen2_1,soda,non_SSB,plastic,plastic,cont,61810.593364623775
scen2_1,soda,SSB,plastic,ghg,cont,0
scen2_1,soda,SSB,plastic,h2o,cont,0
scen2_1,soda,SSB,plastic,plastic,cont,0
scen2_1,tea,non_SSB,alum_can,ghg,cont,699573.7865364413
scen2_1,tea,non_SSB,alum_can,h2o,cont,10842.122960689949
scen2_1,tea,non_SSB,alum_can,plastic,cont,67.73617403469831
scen2_1,tea,SSB,alum_can,ghg,cont,0
scen2_1,tea,SSB,alum_can,h2o,cont,0
scen2_1,tea,SSB,alum_can,plastic,cont,0
scen2_1,tea,non_SSB,bag_in_box,ghg,cont,585522.2270209306
scen2_1,tea,non_SSB,bag_in_box,h2o,cont,11701.495856247826
scen2_1,tea,non_SSB,bag_in_box,plastic,cont,1151.3246097777064
scen2_1,tea,SSB,bag_in_box,ghg,cont,0
scen2_1,tea,SSB,bag_in_box,h2o,cont,0
scen2_1,tea,SSB,bag_in_box,plastic,cont,0
scen2_1,tea,non_SSB,glass,ghg,cont,3626966.493559171
scen2_1,tea,non_SSB,glass,h2o,cont,12795.519504283297
scen2_1,tea,non_SSB,glass,plastic,cont,280.8005509191384
scen2_1,tea,SSB,glass,ghg,cont,0
scen2_1,tea,SSB,glass,h2o,cont,0
scen2_1,tea,SSB,glass,plastic,cont,0
scen2_1,tea,non_SSB,plastic,ghg,cont,2993305.3485100544
scen2_1,tea,non_SSB,plastic,h2o,cont,85919.97201231854
scen2_1,tea,non_SSB,plastic,plastic,cont,16960.4251616959
scen2_1,tea,SSB,plastic,ghg,cont,0
scen2_1,tea,SSB,plastic,h2o,cont,0
scen2_1,tea,SSB,plastic,plastic,cont,0
scen2_1,water_bottled,non_SSB,plastic,ghg,cont,61069526.175280005
scen2_1,water_bottled,non_SSB,plastic,h2o,cont,1752942.4395
scen2_1,water_bottled,non_SSB,plastic,plastic,cont,346027.22000000003
scen2_1,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,0
scen2_1,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,0
scen2_1,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,0
scen2_2,coffee,non_SSB,alum_can,ghg,cont,53102.889503483
scen2_2,coffee,non_SSB,alum_can,h2o,cont,822.9983293330606
scen2_2,coffee,non_SSB,alum_can,plastic,cont,5.141682885177558
scen2_2,coffee,SSB,alum_can,ghg,cont,0
scen2_2,coffee,SSB,alum_can,h2o,cont,0
scen2_2,coffee,SSB,alum_can,plastic,cont,0
scen2_2,coffee,non_SSB,glass,ghg,cont,944859.1460634153
scen2_2,coffee,non_SSB,glass,h2o,cont,3333.3541001066474
scen2_2,coffee,non_SSB,glass,plastic,cont,73.15120479517748
scen2_2,coffee,SSB,glass,ghg,cont,0
scen2_2,coffee,SSB,glass,h2o,cont,0
scen2_2,coffee,SSB,glass,plastic,cont,0
scen2_2,coffee,non_SSB,plastic,ghg,cont,59094.846173230755
scen2_2,coffee,non_SSB,plastic,h2o,cont,1696.261135471392
scen2_2,coffee,non_SSB,plastic,plastic,cont,334.8384475582829
scen2_2,coffee,SSB,plastic,ghg,cont,0
scen2_2,coffee,SSB,plastic,h2o,cont,0
scen2_2,coffee,SSB,plastic,plastic,cont,0
scen2_2,coffee_milk,non_SSB,alum_can,ghg,cont,206052.52175556959
scen2_2,coffee_milk,non_SSB,alum_can,h2o,cont,3193.4398061065044
scen2_2,coffee_milk,non_SSB,alum_can,plastic,cont,19.95101838081333
scen2_2,coffee_milk,SSB,alum_can,ghg,cont,0
scen2_2,coffee_milk,SSB,alum_can,h2o,cont,0
scen2_2,coffee_milk,SSB,alum_can,plastic,cont,0
scen2_2,coffee_milk,non_SSB,glass,ghg,cont,11838032.579845898
scen2_2,coffee_milk,non_SSB,glass,h2o,cont,41763.21370400003
scen2_2,coffee_milk,non_SSB,glass,plastic,cont,916.5031097261243
scen2_2,coffee_milk,SSB,glass,ghg,cont,0
scen2_2,coffee_milk,SSB,glass,h2o,cont,0
scen2_2,coffee_milk,SSB,glass,plastic,cont,0
scen2_2,coffee_milk,non_SSB,plastic,ghg,cont,604819.7372439087
scen2_2,coffee_milk,non_SSB,plastic,h2o,cont,17360.77307394018
scen2_2,coffee_milk,non_SSB,plastic,plastic,cont,3426.9807772694844
scen2_2,coffee_milk,SSB,plastic,ghg,cont,0
scen2_2,coffee_milk,SSB,plastic,h2o,cont,0
scen2_2,coffee_milk,SSB,plastic,plastic,cont,0
scen2_2,juice,non_SSB,alum_can,ghg,cont,175406.30283154544
scen2_2,juice,non_SSB,alum_can,h2o,cont,2718.479079662555
scen2_2,juice,non_SSB,alum_can,plastic,cont,16.983700767583937
scen2_2,juice,SSB,alum_can,ghg,cont,0
scen2_2,juice,SSB,alum_can,h2o,cont,0
scen2_2,juice,SSB,alum_can,plastic,cont,0
scen2_2,juice,SSB,bag_in_box,ghg,cont,0
scen2_2,juice,SSB,bag_in_box,h2o,cont,0
scen2_2,juice,SSB,bag_in_box,plastic,cont,0
scen2_2,juice,non_SSB,carton,ghg,cont,388512.68196261954
scen2_2,juice,non_SSB,carton,h2o,cont,15365.22978802089
scen2_2,juice,non_SSB,carton,plastic,cont,867.0634006093447
scen2_2,juice,SSB,carton,ghg,cont,0
scen2_2,juice,SSB,carton,h2o,cont,0
scen2_2,juice,SSB,carton,plastic,cont,0
scen2_2,juice,non_SSB,glass,ghg,cont,1389871.421949293
scen2_2,juice,non_SSB,glass,h2o,cont,4903.306087767697
scen2_2,juice,non_SSB,glass,plastic,cont,107.60415396259869
scen2_2,juice,SSB,glass,ghg,cont,0
scen2_2,juice,SSB,glass,h2o,cont,0
scen2_2,juice,SSB,glass,plastic,cont,0
scen2_2,juice,non_SSB,plastic,ghg,cont,23962772.711167175
scen2_2,juice,non_SSB,plastic,h2o,cont,687828.510948895
scen2_2,juice,non_SSB,plastic,plastic,cont,135775.92858569487
scen2_2,juice,SSB,plastic,ghg,cont,0
scen2_2,juice,SSB,plastic,h2o,cont,0
scen2_2,juice,SSB,plastic,plastic,cont,0
scen2_2,milk_almond,non_SSB,carton,ghg,cont,7331474.66278
scen2_2,milk_almond,non_SSB,carton,h2o,cont,289951.39183
scen2_2,milk_almond,non_SSB,carton,plastic,cont,16362.022779999998
scen2_2,milk_almond,SSB,carton,ghg,cont,0
scen2_2,milk_almond,SSB,carton,h2o,cont,0
scen2_2,milk_almond,SSB,carton,plastic,cont,0
scen2_2,milk_almond,SSB,plastic,ghg,cont,0
scen2_2,milk_almond,SSB,plastic,h2o,cont,0
scen2_2,milk_almond,SSB,plastic,plastic,cont,0
scen2_2,milk_an,SSB,bag_in_box,ghg,cont,0
scen2_2,milk_an,SSB,bag_in_box,h2o,cont,0
scen2_2,milk_an,SSB,bag_in_box,plastic,cont,0
scen2_2,milk_an,non_SSB,carton,ghg,cont,235719.89579096445
scen2_2,milk_an,non_SSB,carton,h2o,cont,9322.450804282844
scen2_2,milk_an,non_SSB,carton,plastic,cont,526.0680125120309
scen2_2,milk_an,SSB,carton,ghg,cont,0
scen2_2,milk_an,SSB,carton,h2o,cont,0
scen2_2,milk_an,SSB,carton,plastic,cont,0
scen2_2,milk_an,non_SSB,plastic,ghg,cont,15141094.985064672
scen2_2,milk_an,non_SSB,plastic,h2o,cont,434610.6747847023
scen2_2,milk_an,non_SSB,plastic,plastic,cont,85791.25029397444
scen2_2,milk_an,SSB,plastic,ghg,cont,0
scen2_2,milk_an,SSB,plastic,h2o,cont,0
scen2_2,milk_an,SSB,plastic,plastic,cont,0
scen2_2,milk_other_plant,non_SSB,bag_in_box,ghg,cont,111136.4850692193
scen2_2,milk_other_plant,non_SSB,bag_in_box,h2o,cont,2221.0311743962725
scen2_2,milk_other_plant,non_SSB,bag_in_box,plastic,cont,218.52999664146117
scen2_2,milk_other_plant,SSB,bag_in_box,ghg,cont,0
scen2_2,milk_other_plant,SSB,bag_in_box,h2o,cont,0
scen2_2,milk_other_plant,SSB,bag_in_box,plastic,cont,0
scen2_2,milk_other_plant,non_SSB,carton,ghg,cont,249844.77201553062
scen2_2,milk_other_plant,non_SSB,carton,h2o,cont,9881.073415574316
scen2_2,milk_other_plant,non_SSB,carton,plastic,cont,557.5912131205422
scen2_2,milk_other_plant,SSB,carton,ghg,cont,0
scen2_2,milk_other_plant,SSB,carton,h2o,cont,0
scen2_2,milk_other_plant,SSB,carton,plastic,cont,0
scen2_2,milk_soy,non_SSB,carton,ghg,cont,4465792.326584
scen2_2,milk_soy,non_SSB,carton,h2o,cont,176616.95092399998
scen2_2,milk_soy,non_SSB,carton,plastic,cont,9966.534583999999
scen2_2,milk_soy,SSB,carton,ghg,cont,0
scen2_2,milk_soy,SSB,carton,h2o,cont,0
scen2_2,milk_soy,SSB,carton,plastic,cont,0
scen2_2,probiotic,SSB,glass,ghg,cont,0
scen2_2,probiotic,SSB,glass,h2o,cont,0
scen2_2,probiotic,SSB,glass,plastic,cont,0
scen2_2,probiotic,non_SSB,plastic,ghg,cont,1163276.956984
scen2_2,probiotic,non_SSB,plastic,h2o,cont,33390.75435
scen2_2,probiotic,non_SSB,plastic,plastic,cont,6591.2660000000005
scen2_2,soda,non_SSB,alum_can,ghg,cont,26046861.955311164
scen2_2,soda,non_SSB,alum_can,h2o,cont,403679.0478639384
scen2_2,soda,non_SSB,alum_can,plastic,cont,2521.985255047596
scen2_2,soda,SSB,alum_can,ghg,cont,0
scen2_2,soda,SSB,alum_can,h2o,cont,0
scen2_2,soda,SSB,alum_can,plastic,cont,0
scen2_2,soda,non_SSB,bag_in_box,ghg,cont,3345950.418147976
scen2_2,soda,non_SSB,bag_in_box,h2o,cont,66867.87135711868
scen2_2,soda,non_SSB,bag_in_box,plastic,cont,6579.212336839376
scen2_2,soda,SSB,bag_in_box,ghg,cont,0
scen2_2,soda,SSB,bag_in_box,h2o,cont,0
scen2_2,soda,SSB,bag_in_box,plastic,cont,0
scen2_2,soda,SSB,carton,ghg,cont,0
scen2_2,soda,SSB,carton,h2o,cont,0
scen2_2,soda,SSB,carton,plastic,cont,0
scen2_2,soda,non_SSB,glass,ghg,cont,8102207.175166401
scen2_2,soda,non_SSB,glass,h2o,cont,28583.652515590697
scen2_2,soda,non_SSB,glass,plastic,cont,627.274677747338
scen2_2,soda,SSB,glass,ghg,cont,0
scen2_2,soda,SSB,glass,h2o,cont,0
scen2_2,soda,SSB,glass,plastic,cont,0
scen2_2,soda,non_SSB,plastic,ghg,cont,15782330.40865338
scen2_2,soda,non_SSB,plastic,h2o,cont,453016.7253653666
scen2_2,soda,non_SSB,plastic,plastic,cont,89424.56669392613
scen2_2,soda,SSB,plastic,ghg,cont,0
scen2_2,soda,SSB,plastic,h2o,cont,0
scen2_2,soda,SSB,plastic,plastic,cont,0
scen2_2,tea,non_SSB,alum_can,ghg,cont,1732449.03513693
scen2_2,tea,non_SSB,alum_can,h2o,cont,26849.813162781815
scen2_2,tea,non_SSB,alum_can,plastic,cont,167.74423457355692
scen2_2,tea,SSB,alum_can,ghg,cont,0
scen2_2,tea,SSB,alum_can,h2o,cont,0
scen2_2,tea,SSB,alum_can,plastic,cont,0
scen2_2,tea,non_SSB,bag_in_box,ghg,cont,1450007.757260066
scen2_2,tea,non_SSB,bag_in_box,h2o,cont,28977.994310196085
scen2_2,tea,non_SSB,bag_in_box,plastic,cont,2851.180601282991
scen2_2,tea,SSB,bag_in_box,ghg,cont,0
scen2_2,tea,SSB,bag_in_box,h2o,cont,0
scen2_2,tea,SSB,bag_in_box,plastic,cont,0
scen2_2,tea,non_SSB,glass,ghg,cont,8981946.898482375
scen2_2,tea,non_SSB,glass,h2o,cont,31687.27280223305
scen2_2,tea,non_SSB,glass,plastic,cont,695.3843223804655
scen2_2,tea,SSB,glass,ghg,cont,0
scen2_2,tea,SSB,glass,h2o,cont,0
scen2_2,tea,SSB,glass,plastic,cont,0
scen2_2,tea,non_SSB,plastic,ghg,cont,7412726.238029683
scen2_2,tea,non_SSB,plastic,h2o,cont,212775.22897004584
scen2_2,tea,non_SSB,plastic,plastic,cont,42001.39109323471
scen2_2,tea,SSB,plastic,ghg,cont,0
scen2_2,tea,SSB,plastic,h2o,cont,0
scen2_2,tea,SSB,plastic,plastic,cont,0
scen2_2,water_bottled,non_SSB,plastic,ghg,cont,20285096.944596
scen2_2,water_bottled,non_SSB,plastic,h2o,cont,582264.339525
scen2_2,water_bottled,non_SSB,plastic,plastic,cont,114937.77900000001
scen2_2,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,0
scen2_2,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,0
scen2_2,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,0
scen2_3,coffee,non_SSB,alum_can,ghg,cont,34452.86425864694
scen2_3,coffee,non_SSB,alum_can,h2o,cont,533.9568146050767
scen2_3,coffee,non_SSB,alum_can,plastic,cont,3.3358957329885346
scen2_3,coffee,SSB,alum_can,ghg,cont,0
scen2_3,coffee,SSB,alum_can,h2o,cont,0
scen2_3,coffee,SSB,alum_can,plastic,cont,0
scen2_3,coffee,non_SSB,glass,ghg,cont,613019.4459706146
scen2_3,coffee,non_SSB,glass,h2o,cont,2162.661908057677
scen2_3,coffee,non_SSB,glass,plastic,cont,47.46010156376574
scen2_3,coffee,SSB,glass,ghg,cont,0
scen2_3,coffee,SSB,glass,h2o,cont,0
scen2_3,coffee,SSB,glass,plastic,cont,0
scen2_3,coffee,non_SSB,plastic,ghg,cont,38340.412972412756
scen2_3,coffee,non_SSB,plastic,h2o,cont,1100.5249468351637
scen2_3,coffee,non_SSB,plastic,plastic,cont,217.24135334565818
scen2_3,coffee,SSB,plastic,ghg,cont,0
scen2_3,coffee,SSB,plastic,h2o,cont,0
scen2_3,coffee,SSB,plastic,plastic,cont,0
scen2_3,coffee_milk,non_SSB,alum_can,ghg,cont,4764.734252399999
scen2_3,coffee_milk,non_SSB,alum_can,h2o,cont,73.84472607999999
scen2_3,coffee_milk,non_SSB,alum_can,plastic,cont,0.46134499999999995
scen2_3,coffee_milk,SSB,alum_can,ghg,cont,0
scen2_3,coffee_milk,SSB,alum_can,h2o,cont,0
scen2_3,coffee_milk,SSB,alum_can,plastic,cont,0
scen2_3,coffee_milk,non_SSB,glass,ghg,cont,273741.27156341996
scen2_3,coffee_milk,non_SSB,glass,h2o,cont,965.7276364799999
scen2_3,coffee_milk,non_SSB,glass,plastic,cont,21.19311
scen2_3,coffee_milk,SSB,glass,ghg,cont,0
scen2_3,coffee_milk,SSB,glass,h2o,cont,0
scen2_3,coffee_milk,SSB,glass,plastic,cont,0
scen2_3,coffee_milk,non_SSB,plastic,ghg,cont,13985.780392399998
scen2_3,coffee_milk,non_SSB,plastic,h2o,cont,401.44847249999987
scen2_3,coffee_milk,non_SSB,plastic,plastic,cont,79.2451
scen2_3,coffee_milk,SSB,plastic,ghg,cont,0
scen2_3,coffee_milk,SSB,plastic,h2o,cont,0
scen2_3,coffee_milk,SSB,plastic,plastic,cont,0
scen2_3,juice,non_SSB,alum_can,ghg,cont,54378.59465864964
scen2_3,juice,non_SSB,alum_can,h2o,cont,842.7694420020777
scen2_3,juice,non_SSB,alum_can,plastic,cont,5.26520293134045
scen2_3,juice,SSB,alum_can,ghg,cont,0
scen2_3,juice,SSB,alum_can,h2o,cont,0
scen2_3,juice,SSB,alum_can,plastic,cont,0
scen2_3,juice,SSB,bag_in_box,ghg,cont,0
scen2_3,juice,SSB,bag_in_box,h2o,cont,0
scen2_3,juice,SSB,bag_in_box,plastic,cont,0
scen2_3,juice,non_SSB,carton,ghg,cont,120444.78055318013
scen2_3,juice,non_SSB,carton,h2o,cont,4763.4525612356265
scen2_3,juice,non_SSB,carton,plastic,cont,268.80270802108487
scen2_3,juice,SSB,carton,ghg,cont,0
scen2_3,juice,SSB,carton,h2o,cont,0
scen2_3,juice,SSB,carton,plastic,cont,0
scen2_3,juice,non_SSB,glass,ghg,cont,430881.0656274165
scen2_3,juice,non_SSB,glass,h2o,cont,1520.0987075708238
scen2_3,juice,non_SSB,glass,plastic,cont,33.35890773285691
scen2_3,juice,SSB,glass,ghg,cont,0
scen2_3,juice,SSB,glass,h2o,cont,0
scen2_3,juice,SSB,glass,plastic,cont,0
scen2_3,juice,non_SSB,plastic,ghg,cont,7428820.305330358
scen2_3,juice,non_SSB,plastic,h2o,cont,213237.1938052494
scen2_3,juice,non_SSB,plastic,plastic,cont,42092.58199834444
scen2_3,juice,SSB,plastic,ghg,cont,0
scen2_3,juice,SSB,plastic,h2o,cont,0
scen2_3,juice,SSB,plastic,plastic,cont,0
scen2_3,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen2_3,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen2_3,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen2_3,milk_almond,SSB,carton,ghg,cont,0
scen2_3,milk_almond,SSB,carton,h2o,cont,0
scen2_3,milk_almond,SSB,carton,plastic,cont,0
scen2_3,milk_almond,SSB,plastic,ghg,cont,0
scen2_3,milk_almond,SSB,plastic,h2o,cont,0
scen2_3,milk_almond,SSB,plastic,plastic,cont,0
scen2_3,milk_an,SSB,bag_in_box,ghg,cont,0
scen2_3,milk_an,SSB,bag_in_box,h2o,cont,0
scen2_3,milk_an,SSB,bag_in_box,plastic,cont,0
scen2_3,milk_an,non_SSB,carton,ghg,cont,167624.30902716576
scen2_3,milk_an,non_SSB,carton,h2o,cont,6629.348656650632
scen2_3,milk_an,non_SSB,carton,plastic,cont,374.0956477293832
scen2_3,milk_an,SSB,carton,ghg,cont,0
scen2_3,milk_an,SSB,carton,h2o,cont,0
scen2_3,milk_an,SSB,carton,plastic,cont,0
scen2_3,milk_an,non_SSB,plastic,ghg,cont,10767082.584479224
scen2_3,milk_an,non_SSB,plastic,h2o,cont,309058.8251456732
scen2_3,milk_an,non_SSB,plastic,plastic,cont,61007.57427729754
scen2_3,milk_an,SSB,plastic,ghg,cont,0
scen2_3,milk_an,SSB,plastic,h2o,cont,0
scen2_3,milk_an,SSB,plastic,plastic,cont,0
scen2_3,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen2_3,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen2_3,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen2_3,milk_other_plant,SSB,bag_in_box,ghg,cont,0
scen2_3,milk_other_plant,SSB,bag_in_box,h2o,cont,0
scen2_3,milk_other_plant,SSB,bag_in_box,plastic,cont,0
scen2_3,milk_other_plant,non_SSB,carton,ghg,cont,0
scen2_3,milk_other_plant,non_SSB,carton,h2o,cont,0
scen2_3,milk_other_plant,non_SSB,carton,plastic,cont,0
scen2_3,milk_other_plant,SSB,carton,ghg,cont,0
scen2_3,milk_other_plant,SSB,carton,h2o,cont,0
scen2_3,milk_other_plant,SSB,carton,plastic,cont,0
scen2_3,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen2_3,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen2_3,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen2_3,milk_soy,SSB,carton,ghg,cont,0
scen2_3,milk_soy,SSB,carton,h2o,cont,0
scen2_3,milk_soy,SSB,carton,plastic,cont,0
scen2_3,probiotic,SSB,glass,ghg,cont,0
scen2_3,probiotic,SSB,glass,h2o,cont,0
scen2_3,probiotic,SSB,glass,plastic,cont,0
scen2_3,probiotic,non_SSB,plastic,ghg,cont,80897.2202892
scen2_3,probiotic,non_SSB,plastic,h2o,cont,2322.0774675
scen2_3,probiotic,non_SSB,plastic,plastic,cont,458.37330000000003
scen2_3,soda,non_SSB,alum_can,ghg,cont,5980176.914397568
scen2_3,soda,non_SSB,alum_can,h2o,cont,92681.87956782512
scen2_3,soda,non_SSB,alum_can,plastic,cont,579.0301352448091
scen2_3,soda,SSB,alum_can,ghg,cont,0
scen2_3,soda,SSB,alum_can,h2o,cont,0
scen2_3,soda,SSB,alum_can,plastic,cont,0
scen2_3,soda,non_SSB,bag_in_box,ghg,cont,768206.7606323436
scen2_3,soda,non_SSB,bag_in_box,h2o,cont,15352.394514580232
scen2_3,soda,non_SSB,bag_in_box,plastic,cont,1510.5410317446626
scen2_3,soda,SSB,bag_in_box,ghg,cont,0
scen2_3,soda,SSB,bag_in_box,h2o,cont,0
scen2_3,soda,SSB,bag_in_box,plastic,cont,0
scen2_3,soda,SSB,carton,ghg,cont,0
scen2_3,soda,SSB,carton,h2o,cont,0
scen2_3,soda,SSB,carton,plastic,cont,0
scen2_3,soda,non_SSB,glass,ghg,cont,1860209.9703114745
scen2_3,soda,non_SSB,glass,h2o,cont,6562.606243937282
scen2_3,soda,non_SSB,glass,plastic,cont,144.01786876617982
scen2_3,soda,SSB,glass,ghg,cont,0
scen2_3,soda,SSB,glass,h2o,cont,0
scen2_3,soda,SSB,glass,plastic,cont,0
scen2_3,soda,non_SSB,plastic,ghg,cont,3623512.426454836
scen2_3,soda,non_SSB,plastic,h2o,cont,104009.46446117044
scen2_3,soda,non_SSB,plastic,plastic,cont,20531.253639710634
scen2_3,soda,SSB,plastic,ghg,cont,0
scen2_3,soda,SSB,plastic,h2o,cont,0
scen2_3,soda,SSB,plastic,plastic,cont,0
scen2_3,tea,non_SSB,alum_can,ghg,cont,232373.2332305788
scen2_3,tea,non_SSB,alum_can,h2o,cont,3601.3630240957878
scen2_3,tea,non_SSB,alum_can,plastic,cont,22.499519092961492
scen2_3,tea,SSB,alum_can,ghg,cont,0
scen2_3,tea,SSB,alum_can,h2o,cont,0
scen2_3,tea,SSB,alum_can,plastic,cont,0
scen2_3,tea,non_SSB,bag_in_box,ghg,cont,194489.4100375717
scen2_3,tea,non_SSB,bag_in_box,h2o,cont,3886.815769945786
scen2_3,tea,non_SSB,bag_in_box,plastic,cont,382.4285975558689
scen2_3,tea,SSB,bag_in_box,ghg,cont,0
scen2_3,tea,SSB,bag_in_box,h2o,cont,0
scen2_3,tea,SSB,bag_in_box,plastic,cont,0
scen2_3,tea,non_SSB,glass,ghg,cont,1204747.72947116
scen2_3,tea,non_SSB,glass,h2o,cont,4250.211050354099
scen2_3,tea,non_SSB,glass,plastic,cont,93.27183660362753
scen2_3,tea,SSB,glass,ghg,cont,0
scen2_3,tea,SSB,glass,h2o,cont,0
scen2_3,tea,SSB,glass,plastic,cont,0
scen2_3,tea,non_SSB,plastic,ghg,cont,994268.3034528386
scen2_3,tea,non_SSB,plastic,h2o,cont,28539.522320342516
scen2_3,tea,non_SSB,plastic,plastic,cont,5633.642808860794
scen2_3,tea,SSB,plastic,ghg,cont,0
scen2_3,tea,SSB,plastic,h2o,cont,0
