scen,SSB_status,cont_type,item,bev_type,"Climate
[ t CO2eq (100yr) ]","Water Use
[ M Liter (Blue) ]","Plastic Pollution
[ kg plastic ]"
scen3_2,non_SSB,glass,cont,Soda,0,0,0
scen3_2,SSB,glass,cont,Soda,0,0,0
scen3_2,non_SSB,plastic,cont,Soda,0,0,0
scen3_2,SSB,plastic,cont,Soda,0,0,0
scen3_2,non_SSB,alum_can,cont,Tea,0,0,0
scen3_2,SSB,alum_can,cont,Tea,0,0,0
scen3_2,non_SSB,bag_in_box,cont,Tea,0,0,0
scen3_2,SSB,bag_in_box,cont,Tea,0,0,0
scen3_2,non_SSB,glass,cont,Tea,0,0,0
scen3_2,SSB,glass,cont,Tea,0,0,0
scen3_2,non_SSB,plastic,cont,Tea,0,0,0
scen3_2,SSB,plastic,cont,Tea,0,0,0
scen3_2,non_SSB,plastic,cont,"Water, bottled",20.285096944596,0.582264339525,114.937779
scen3_2,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",14.26803022036,0.16785721116000002,2.090897
scen4,non_SSB,alum_can,cont,Coffee,0.034452864258646944,5.339568146050767e-4,0.0033358957329885346
scen4,SSB,alum_can,cont,Coffee,0.0035735615364370144,5.5383712670920604e-5,3.4600980027314456e-4
scen4,non_SSB,glass,cont,Coffee,0.6130194459706145,0.002162661908057677,0.04746010156376574
scen4,SSB,glass,cont,Coffee,0.4133286591625838,0.0014581758418187665,0.031999996528677285
scen4,non_SSB,plastic,cont,Coffee,0.03834041297241276,0.0011005249468351637,0.2172413533456582
scen4,SSB,plastic,cont,Coffee,0.007595718161011982,2.1802783739803184e-4,0.04303824515708121
scen4,non_SSB,alum_can,cont,Coffee + milk,0.004764734252399999,7.384472607999999e-5,4.6134499999999994e-4
scen4,SSB,alum_can,cont,Coffee + milk,1.1722341556149503,0.01816750012435722,0.11350147518715777
scen4,non_SSB,glass,cont,Coffee + milk,0.27374127156341993,9.657276364799999e-4,0.02119311
scen4,SSB,glass,cont,Coffee + milk,9.79490296060381,0.03455528803410039,0.7583235611415992
scen4,non_SSB,plastic,cont,Coffee + milk,0.013985780392399998,4.0144847249999984e-4,0.0792451
scen4,SSB,plastic,cont,Coffee + milk,0.3926699447468355,0.011271215841551304,2.224914746649876
scen4,non_SSB,alum_can,cont,Juice,0.054378594658649644,8.427694420020777e-4,0.005265202931340449
scen4,SSB,alum_can,cont,Juice,2.042795253922864,0.0316596158300906,0.1977934815454481
scen4,SSB,bag_in_box,cont,Juice,1.6597371560499354,0.033165353672550676,3.264784381944403
scen4,non_SSB,carton,cont,Juice,0.12044478055318013,0.004763452561235626,0.26880270802108486
scen4,SSB,carton,cont,Juice,0.07060617924272629,0.002792393193031112,0.15757538098620272
scen4,non_SSB,glass,cont,Juice,0.43088106562741646,0.0015200987075708237,0.033358907732856914
scen4,SSB,glass,cont,Juice,3.220331718737273,0.011360958914436878,0.24931879640179247
scen4,non_SSB,plastic,cont,Juice,7.428820305330358,0.21323719380524941,42.092581998344436
scen4,SSB,plastic,cont,Juice,2.3680452419437255,0.06797247765350242,13.417626813611966
scen4,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen4,SSB,carton,cont,Almond milk,6.4370737244469,0.2545788632662301,14.365942973333864
scen4,SSB,plastic,cont,Almond milk,1.5413990605158747,0.04424438829979701,8.733750942983708
scen4,SSB,bag_in_box,cont,"Milk, animal",2.886625813358962,0.05768391579716204,5.678274472027494
scen4,non_SSB,carton,cont,"Milk, animal",0.16762430902716577,0.006629348656650632,0.3740956477293832
scen4,SSB,carton,cont,"Milk, animal",0.03426351870273087,0.0013550827621741956,0.07646762749971212
scen4,non_SSB,plastic,cont,"Milk, animal",10.767082584479224,0.3090588251456732,61.00757427729754
scen4,SSB,plastic,cont,"Milk, animal",0.08408009019540323,0.002413438709144109,0.47640782055783226
scen4,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen4,SSB,bag_in_box,cont,Plant milk,0.1111364850692193,0.0022210311743962726,0.21852999664146117
scen4,non_SSB,carton,cont,Plant milk,0,0,0
scen4,SSB,carton,cont,Plant milk,0.24984477201553063,0.009881073415574315,0.5575912131205422
scen4,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen4,SSB,carton,cont,Soy milk,3.35163136522,0.13255316617,7.480005219999999
scen4,SSB,glass,cont,Probiotic,3.6007130048960003,0.012702900224,0.278768
scen4,non_SSB,plastic,cont,Probiotic,0.0808972202892,0.0023220774674999997,0.45837330000000004
scen4,non_SSB,alum_can,cont,Soda,5.9801769143975685,0.09268187956782512,0.5790301352448091
scen4,SSB,alum_can,cont,Soda,5.357040343233703,0.08302439460214249,0.5186949882680835
scen4,non_SSB,bag_in_box,cont,Soda,0.7682067606323436,0.015352394514580231,1.5105410317446626
scen4,SSB,bag_in_box,cont,Soda,3.782539666515904,0.07559298382065807,7.437686913573725
scen4,SSB,carton,cont,Soda,3.094438820182244e-4,1.2238149678122248e-5,6.906015610226426e-4
scen4,non_SSB,glass,cont,Soda,1.8602099703114745,0.006562606243937282,0.1440178687661798
scen4,SSB,glass,cont,Soda,0.7959988171421248,0.00280819202719837,0.06162640509125637
scen4,non_SSB,plastic,cont,Soda,3.623512426454836,0.10400946446117044,20.531253639710634
scen4,SSB,plastic,cont,Soda,13.95696346591523,0.40062131013973995,79.08181985710435
scen4,non_SSB,alum_can,cont,Tea,0.2323732332305788,0.0036013630240957877,0.022499519092961492
scen4,SSB,alum_can,cont,Tea,13.89274885648612,0.2153123719940312,1.3451642592589914
scen4,non_SSB,bag_in_box,cont,Tea,0.1944894100375717,0.003886815769945786,0.38242859755586894
scen4,SSB,bag_in_box,cont,Tea,0.023884607459858393,4.773271147051574e-4,0.04696480354524981
scen4,non_SSB,glass,cont,Tea,1.2047477294711602,0.004250211050354099,0.09327183660362753
scen4,SSB,glass,cont,Tea,21.890546980885134,0.07722732519055624,1.6947710057618557
scen4,non_SSB,plastic,cont,Tea,0.9942683034528386,0.028539522320342514,5.6336428088607935
scen4,SSB,plastic,cont,Tea,3.999201973163244,0.11479327418996217,22.65995542556454
scen4,non_SSB,plastic,cont,"Water, bottled",0,0,0
scen4,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",1.7825491167329999,0.020970920222999997,0.261222225
scen5_1,non_SSB,alum_can,cont,Coffee,0.08544493966877625,0.0013242413596487002,0.00827319921811713
scen5_1,SSB,alum_can,cont,Coffee,0.013675733193771609,2.1194902341689894e-4,0.0013241517356613539
scen5_1,non_SSB,glass,cont,Coffee,0.6130194459706145,0.002162661908057677,0.04746010156376574
scen5_1,SSB,glass,cont,Coffee,0.4133286591625838,0.0014581758418187665,0.031999996528677285
scen5_1,non_SSB,alum_can,cont,Coffee + milk,0.023365576370399994,3.621239916799999e-4,0.0022623699999999997
scen5_1,SSB,alum_can,cont,Coffee + milk,1.6944782808472272,0.026261335442715528,0.1640677194292004
scen5_1,non_SSB,glass,cont,Coffee + milk,0.27374127156341993,9.657276364799999e-4,0.02119311
scen5_1,SSB,glass,cont,Coffee + milk,9.79490296060381,0.03455528803410039,0.7583235611415992
scen5_1,non_SSB,alum_can,cont,Juice,9.934579037211861,0.15396792955525213,0.9619147938028048
scen5_1,SSB,alum_can,cont,Juice,5.192253806669211,0.08047050260949935,0.5027395454911746
scen5_1,SSB,bag_in_box,cont,Juice,1.6597371560499354,0.033165353672550676,3.264784381944403
scen5_1,non_SSB,carton,cont,Juice,0.12044478055318013,0.004763452561235626,0.26880270802108486
scen5_1,SSB,carton,cont,Juice,0.07060617924272629,0.002792393193031112,0.15757538098620272
scen5_1,non_SSB,glass,cont,Juice,0.43088106562741646,0.0015200987075708237,0.033358907732856914
scen5_1,SSB,glass,cont,Juice,3.220331718737273,0.011360958914436878,0.24931879640179247
scen5_1,SSB,alum_can,cont,Almond milk,2.0500336599786424,0.031771797975857816,0.19849433961326607
scen5_1,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen5_1,SSB,carton,cont,Almond milk,6.4370737244469,0.2545788632662301,14.365942973333864
scen5_1,non_SSB,alum_can,cont,"Milk, animal",14.320030602954244,0.22193446293457617,1.3865357790294894
scen5_1,SSB,alum_can,cont,"Milk, animal",0.1118250422294465,0.0017330850315856558,0.01082745046722346
scen5_1,SSB,bag_in_box,cont,"Milk, animal",2.886625813358962,0.05768391579716204,5.678274472027494
scen5_1,non_SSB,carton,cont,"Milk, animal",0.16762430902716577,0.006629348656650632,0.3740956477293832
scen5_1,SSB,carton,cont,"Milk, animal",0.03426351870273087,0.0013550827621741956,0.07646762749971212
scen5_1,SSB,bag_in_box,cont,Plant milk,0.1111364850692193,0.0022210311743962726,0.21852999664146117
scen5_1,SSB,carton,cont,Plant milk,0.24984477201553063,0.009881073415574315,0.5575912131205422
scen5_1,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen5_1,SSB,carton,cont,Soy milk,3.35163136522,0.13255316617,7.480005219999999
scen5_1,non_SSB,alum_can,cont,Probiotic,0.10759188119399998,0.0016674787247999998,0.010417575
scen5_1,SSB,glass,cont,Probiotic,3.6007130048960003,0.012702900224,0.278768
scen5_1,non_SSB,alum_can,cont,Soda,10.799384757366665,0.1673708473538852,1.0456495361473235
scen5_1,SSB,alum_can,cont,Soda,23.91955645547427,0.37070967672958677,2.316009075929546
scen5_1,non_SSB,bag_in_box,cont,Soda,0.7682067606323436,0.015352394514580231,1.5105410317446626
scen5_1,SSB,bag_in_box,cont,Soda,3.782539666515904,0.07559298382065807,7.437686913573725
scen5_1,SSB,carton,cont,Soda,3.094438820182244e-4,1.2238149678122248e-5,6.906015610226426e-4
scen5_1,non_SSB,glass,cont,Soda,1.8602099703114745,0.006562606243937282,0.1440178687661798
scen5_1,SSB,glass,cont,Soda,0.7959988171421248,0.00280819202719837,0.06162640509125637
scen5_1,non_SSB,alum_can,cont,Tea,1.5547326022871595,0.02409553126403883,0.15053685565797953
scen5_1,SSB,alum_can,cont,Tea,19.211617193731495,0.2977451698403394,1.86016324620364
scen5_1,non_SSB,bag_in_box,cont,Tea,0.1944894100375717,0.003886815769945786,0.38242859755586894
scen5_1,SSB,bag_in_box,cont,Tea,0.023884607459858403,4.773271147051575e-4,0.046964803545249824
scen5_1,non_SSB,glass,cont,Tea,1.2047477294711602,0.004250211050354099,0.09327183660362753
scen5_1,SSB,glass,cont,Tea,21.890546980885137,0.07722732519055625,1.6947710057618561
scen5_1,non_SSB,alum_can,cont,"Water, bottled",26.97882242022,0.418122742224,2.6122222500000003
scen5_2,non_SSB,alum_can,cont,Coffee,0.034452932341094165,5.339578697593414e-4,0.003335902325065858
scen5_2,SSB,alum_can,cont,Coffee,0.0035735652388487384,5.538377005157713e-5,3.4601015875885356e-4
scen5_2,non_SSB,glass,cont,Coffee,0.6130206573608712,0.0021626661817027975,0.04746019534986828
scen5_2,SSB,glass,cont,Coffee,0.41332908739443547,0.001458177352571353,0.03200002968248229
scen5_2,non_SSB,alum_can,cont,Coffee + milk,0.004764734252399999,7.384472607999999e-5,4.6134499999999994e-4
scen5_2,SSB,alum_can,cont,Coffee + milk,1.172234141914569,0.018167499912026198,0.1135014738606195
scen5_2,non_SSB,glass,cont,Coffee + milk,0.27374127156341993,9.657276364799999e-4,0.02119311
scen5_2,SSB,glass,cont,Coffee + milk,9.794902846126766,0.03455528763023858,0.7583235522787609
scen5_2,non_SSB,alum_can,cont,Juice,0.054378692712472546,8.427709616582241e-4,0.0052652124253937446
scen5_2,SSB,alum_can,cont,Juice,2.0427950576442075,0.031659612788127955,0.19779346254078342
scen5_2,SSB,bag_in_box,cont,Juice,1.6597369965767927,0.03316535048591166,3.2647840682529106
scen5_2,non_SSB,carton,cont,Juice,0.12044499773553388,0.0047634611505479605,0.26880319271792735
scen5_2,SSB,carton,cont,Juice,0.0706061724586465,0.0027923929247285584,0.15757536584582876
scen5_2,non_SSB,glass,cont,Juice,0.4308818425790086,0.001520101448566438,0.03335896788462162
scen5_2,SSB,glass,cont,Juice,3.220331409316943,0.011360957822837638,0.24931877244640183
scen5_2,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen5_2,SSB,carton,cont,Almond milk,6.43707410382,0.25457887827,14.365943819999998
scen5_2,SSB,bag_in_box,cont,"Milk, animal",2.8866255618607535,0.0576839107714322,5.6782739773059925
scen5_2,non_SSB,carton,cont,"Milk, animal",0.167624431922,0.006629353516999999,0.37409592199999997
scen5_2,SSB,carton,cont,"Milk, animal",0.03426351571751072,0.0013550826441121714,0.07646762083744532
scen5_2,SSB,bag_in_box,cont,Plant milk,0.1111364850692193,0.0022210311743962726,0.21852999664146117
scen5_2,SSB,carton,cont,Plant milk,0.24984477201553063,0.009881073415574315,0.5575912131205422
scen5_2,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen5_2,SSB,carton,cont,Soy milk,3.35163136522,0.13255316617,7.480005219999999
scen5_2,SSB,glass,cont,Probiotic,3.6007130048960003,0.012702900224,0.278768
scen5_2,non_SSB,alum_can,cont,Soda,5.980176531050061,0.09268187362663508,0.5790300981272184
scen5_2,SSB,alum_can,cont,Soda,5.357040437992686,0.08302439607073461,0.5186949974431141
scen5_2,non_SSB,bag_in_box,cont,Soda,0.7682067113879566,0.015352393530445103,1.5105409349143937
scen5_2,SSB,bag_in_box,cont,Soda,3.782539733424045,0.07559298515779832,7.437687045136603
scen5_2,SSB,carton,cont,Soda,0.00030944388749187877,1.2238149894598985e-5,6.906015732384739e-4
scen5_2,non_SSB,glass,cont,Soda,1.8602098510663643,0.006562605823254286,0.14401785953419693
scen5_2,SSB,glass,cont,Soda,0.7959988312222948,0.002808192076871585,0.06162640618134624
scen5_2,non_SSB,alum_can,cont,Tea,0.23237330125862152,0.0036013640784068814,0.0224995256797711
scen5_2,SSB,alum_can,cont,Tea,13.892748774799504,0.215312370728037,1.3451642513496915
scen5_2,non_SSB,bag_in_box,cont,Tea,0.19448946697499822,0.0038868169078241275,0.3824287095131224
scen5_2,SSB,bag_in_box,cont,Tea,0.023884607319421627,4.7732711189856837e-4,0.046964803269106056
scen5_2,non_SSB,glass,cont,Tea,1.204748082165095,0.004250212294617627,0.09327186390927025
scen5_2,SSB,glass,cont,Tea,21.890546852173046,0.07722732473647483,1.6947709957969372
scen5_2,non_SSB,steel_bott_reuse,cont,"Water, Filtered tap",5.763002254457,0.067799231667,0.844534525
scen6_1,non_SSB,alum_can,cont,Coffee,0.034452864258646944,5.339568146050767e-4,0.0033358957329885346
scen6_1,SSB,alum_can,cont,Coffee,0.0035735615364370144,5.5383712670920604e-5,3.4600980027314456e-4
scen6_1,non_SSB,glass,cont,Coffee,0.6130194459706145,0.002162661908057677,0.04746010156376574
scen6_1,SSB,glass,cont,Coffee,0.4133286591625838,0.0014581758418187665,0.031999996528677285
scen6_1,non_SSB,plastic,cont,Coffee,0.03834041297241276,0.0011005249468351637,0.2172413533456582
scen6_1,SSB,plastic,cont,Coffee,0.007595718161011982,2.1802783739803184e-4,0.04303824515708121
scen6_1,non_SSB,alum_can,cont,Coffee + milk,0.17599715825197043,0.0027276362654284113,0.017040910294809645
scen6_1,SSB,alum_can,cont,Coffee + milk,1.001001729623679,0.015513708554141064,0.09692190969950186
scen6_1,non_SSB,glass,cont,Coffee + milk,4.878462219213234,0.017210652093892508,0.37769162776273946
scen6_1,SSB,glass,cont,Coffee + milk,5.190184056184161,0.01831037078496826,0.4018252015661926
scen6_1,non_SSB,plastic,cont,Coffee + milk,0.013985786789742858,4.014486561296185e-4,0.07924513624810774
scen6_1,SSB,plastic,cont,Coffee + milk,0.3926699080578456,0.01127121478842888,2.224914538765683
scen6_1,non_SSB,alum_can,cont,Juice,0.07041371757406382,0.0010912847204253085,0.006817802381705497
scen6_1,SSB,alum_can,cont,Juice,2.026759988927751,0.031411098349690116,0.196240868338228
scen6_1,SSB,bag_in_box,cont,Juice,1.6597370449483793,0.033165351452486856,3.264784163402193
scen6_1,non_SSB,carton,cont,Juice,0.12044476859618373,0.00476345208835017,0.26880268133605134
scen6_1,SSB,carton,cont,Juice,0.07060617451640178,0.0027923930061104127,0.15757537043822528
scen6_1,non_SSB,glass,cont,Juice,0.43088102285226826,0.001520098556665034,0.03335890442119545
scen6_1,SSB,glass,cont,Juice,3.220331503170691,0.011360958153942837,0.24931877971257985
scen6_1,non_SSB,plastic,cont,Juice,7.428819567844044,0.21323717263640887,42.092577819659006
scen6_1,SSB,plastic,cont,Juice,2.3680450834285587,0.06797247310347593,13.417625915446123
scen6_1,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen6_1,SSB,carton,cont,Almond milk,6.4370737244469,0.2545788632662301,14.365942973333864
scen6_1,SSB,plastic,cont,Almond milk,1.5413990605158747,0.04424438829979701,8.733750942983708
scen6_1,SSB,bag_in_box,cont,"Milk, animal",2.886625813358962,0.05768391579716204,5.678274472027494
scen6_1,non_SSB,carton,cont,"Milk, animal",0.16762430902716577,0.006629348656650632,0.3740956477293832
scen6_1,SSB,carton,cont,"Milk, animal",0.03426351870273087,0.0013550827621741956,0.07646762749971212
scen6_1,non_SSB,plastic,cont,"Milk, animal",10.767082584479224,0.3090588251456732,61.00757427729754
scen6_1,SSB,plastic,cont,"Milk, animal",0.08408009019540323,0.002413438709144109,0.47640782055783226
scen6_1,non_SSB,bag_in_box,cont,Plant milk,0,0,0
scen6_1,SSB,bag_in_box,cont,Plant milk,0.1111364850692193,0.0022210311743962726,0.21852999664146117
scen6_1,non_SSB,carton,cont,Plant milk,0,0,0
scen6_1,SSB,carton,cont,Plant milk,0.24984477201553063,0.009881073415574315,0.5575912131205422
scen6_1,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen6_1,SSB,carton,cont,Soy milk,3.35163136522,0.13255316617,7.480005219999999
scen6_1,SSB,glass,cont,Probiotic,3.6007130048960003,0.012702900224,0.278768
scen6_1,non_SSB,plastic,cont,Probiotic,0.0808972202892,0.0023220774674999997,0.45837330000000004
scen6_1,non_SSB,alum_can,cont,Soda,8.173864105934758,0.12668004634547333,0.7914337161727394
scen6_1,SSB,alum_can,cont,Soda,3.163352562338185,0.049026218690510694,0.30629135027558163
scen6_1,non_SSB,bag_in_box,cont,Soda,0.7682066955978823,0.015352393214884944,1.5105409038660402
scen6_1,SSB,bag_in_box,cont,Soda,3.782539633444305,0.07559298315973154,7.437686848544347
scen6_1,SSB,carton,cont,Soda,3.0944387931268664e-4,1.2238149571121341e-5,6.906015549845571e-4
scen6_1,non_SSB,glass,cont,Soda,1.8602098128307558,0.006562605688363468,0.1440178565739876
scen6_1,SSB,glass,cont,Soda,0.7959988101825272,0.0028081920026457124,0.06162640455244278
scen6_1,non_SSB,plastic,cont,Soda,11.644475232410878,0.3342435433674963,65.97898568043894
scen6_1,SSB,plastic,cont,Soda,5.936000098615358,0.17038721512057542,33.63408463573495
scen6_1,non_SSB,alum_can,cont,Tea,0.23237317756249246,0.003601362161341567,0.022499513702903633
scen6_1,SSB,alum_can,cont,Tea,13.892748262477614,0.2153123627879783,1.3451642017441667
scen6_1,non_SSB,bag_in_box,cont,Tea,0.19448936344505707,0.0038868148388075787,0.38242850594003225
scen6_1,SSB,bag_in_box,cont,Tea,0.023884606438630693,4.77327094296211e-4,0.0469648015371884
scen6_1,non_SSB,glass,cont,Tea,1.221354339555864,0.004308797255552355,0.09455752404214263
scen6_1,SSB,glass,cont,Tea,21.873939143579964,0.0771687346558657,1.6934852233116597
scen6_1,non_SSB,plastic,cont,Tea,2.530273294440779,0.07262907900461345,14.33683031046654
scen6_1,SSB,plastic,cont,Tea,2.4631963289072316,0.07070369875425499,13.956764222463974
scen6_1,non_SSB,plastic,cont,"Water, bottled",20.285096944596,0.582264339525,114.937779
scen6_2,non_SSB,alum_can,cont,Coffee,0.034452864258646944,5.339568146050767e-4,0.0033358957329885346
scen6_2,SSB,alum_can,cont,Coffee,0.0035735615364370144,5.5383712670920604e-5,3.4600980027314456e-4
scen6_2,non_SSB,glass,cont,Coffee,0.6130194459706145,0.002162661908057677,0.04746010156376574
scen6_2,SSB,glass,cont,Coffee,0.4133286591625838,0.0014581758418187665,0.031999996528677285
scen6_2,non_SSB,plastic,cont,Coffee,0.03834041297241276,0.0011005249468351637,0.2172413533456582
scen6_2,SSB,plastic,cont,Coffee,0.007595718161011982,2.1802783739803184e-4,0.04303824515708121
scen6_2,non_SSB,alum_can,cont,Coffee + milk,0.004764734252399999,7.384472607999999e-5,4.6134499999999994e-4
scen6_2,SSB,alum_can,cont,Coffee + milk,1.001001729623679,0.015513708554141064,0.09692190969950186
scen6_2,non_SSB,glass,cont,Coffee + milk,0.27374127156341993,9.657276364799999e-4,0.02119311
scen6_2,SSB,glass,cont,Coffee + milk,5.190184056184161,0.01831037078496826,0.4018252015661926
scen6_2,non_SSB,plastic,cont,Coffee + milk,0.013985780392399998,4.0144847249999984e-4,0.0792451
scen6_2,SSB,plastic,cont,Coffee + milk,0.3926699080578456,0.01127121478842888,2.224914538765683
scen6_2,non_SSB,alum_can,cont,Juice,0.054378594658649644,8.427694420020777e-4,0.005265202931340449
scen6_2,SSB,alum_can,cont,Juice,2.026759988927751,0.031411098349690116,0.196240868338228
scen6_2,SSB,bag_in_box,cont,Juice,1.6597370449483793,0.033165351452486856,3.264784163402193
scen6_2,non_SSB,carton,cont,Juice,0.12044478055318013,0.004763452561235626,0.26880270802108486
scen6_2,SSB,carton,cont,Juice,0.07060617451640178,0.0027923930061104127,0.15757537043822528
scen6_2,non_SSB,glass,cont,Juice,0.43088106562741646,0.0015200987075708237,0.033358907732856914
scen6_2,SSB,glass,cont,Juice,3.220331503170691,0.011360958153942837,0.24931877971257985
scen6_2,non_SSB,plastic,cont,Juice,7.428820305330358,0.21323719380524941,42.092581998344436
scen6_2,SSB,plastic,cont,Juice,2.3680450834285587,0.06797247310347593,13.417625915446123
scen6_2,non_SSB,carton,cont,Almond milk,0.054085473286,0.002139018271,0.12070528599999998
scen6_2,SSB,carton,cont,Almond milk,6.4370737244469,0.2545788632662301,14.365942973333864
scen6_2,SSB,plastic,cont,Almond milk,1.5413990605158747,0.04424438829979701,8.733750942983708
scen6_2,SSB,bag_in_box,cont,"Milk, animal",2.886625813358962,0.05768391579716204,5.678274472027494
scen6_2,non_SSB,carton,cont,"Milk, animal",0.16762430902716577,0.006629348656650632,0.3740956477293832
scen6_2,SSB,carton,cont,"Milk, animal",0.03426351870273087,0.0013550827621741956,0.07646762749971212
scen6_2,non_SSB,plastic,cont,"Milk, animal",10.767082584479224,0.3090588251456732,61.00757427729754
scen6_2,SSB,plastic,cont,"Milk, animal",0.08408009019540323,0.002413438709144109,0.47640782055783226
scen6_2,SSB,bag_in_box,cont,Plant milk,0.1111364850692193,0.0022210311743962726,0.21852999664146117
scen6_2,SSB,carton,cont,Plant milk,0.24984477201553063,0.009881073415574315,0.5575912131205422
scen6_2,non_SSB,carton,cont,Soy milk,1.1141620197260003,0.044063826611,2.486531726
scen6_2,SSB,carton,cont,Soy milk,3.35163136522,0.13255316617,7.480005219999999
scen6_2,SSB,glass,cont,Probiotic,3.6007130048960003,0.012702900224,0.278768
scen6_2,non_SSB,plastic,cont,Probiotic,0.0808972202892,0.0023220774674999997,0.45837330000000004
scen6_2,non_SSB,alum_can,cont,Soda,5.9801769143975685,0.09268187956782512,0.5790301352448091
scen6_2,SSB,alum_can,cont,Soda,3.163352562338185,0.049026218690510694,0.30629135027558163
scen6_2,non_SSB,bag_in_box,cont,Soda,0.7682067606323438,0.015352394514580234,1.5105410317446628
scen6_2,SSB,bag_in_box,cont,Soda,3.782539633444305,0.07559298315973154,7.437686848544347
scen6_2,SSB,carton,cont,Soda,3.0944387931268664e-4,1.2238149571121341e-5,6.906015549845571e-4
scen6_2,non_SSB,glass,cont,Soda,1.8602099703114747,0.006562606243937283,0.14401786876617984
scen6_2,SSB,glass,cont,Soda,0.7959988101825272,0.0028081920026457124,0.06162640455244278
scen6_2,non_SSB,plastic,cont,Soda,3.623512426454836,0.10400946446117044,20.531253639710634
scen6_2,SSB,plastic,cont,Soda,5.936000098615358,0.17038721512057542,33.63408463573495
scen6_2,non_SSB,alum_can,cont,Tea,0.2323732332305788,0.0036013630240957877,0.022499519092961492
scen6_2,SSB,alum_can,cont,Tea,13.892748262477614,0.2153123627879783,1.3451642017441667
scen6_2,non_SSB,bag_in_box,cont,Tea,0.1944894100375717,0.003886815769945786,0.38242859755586894
scen6_2,SSB,bag_in_box,cont,Tea,0.023884606438630693,4.77327094296211e-4,0.0469648015371884
scen6_2,non_SSB,glass,cont,Tea,1.2047477294711602,0.004250211050354099,0.09327183660362753
scen6_2,SSB,glass,cont,Tea,21.873939143579964,0.0771687346558657,1.6934852233116597
scen6_2,non_SSB,plastic,cont,Tea,0.9942683034528386,0.028539522320342514,5.6336428088607935
scen6_2,SSB,plastic,cont,Tea,2.4631963289072316,0.07070369875425499,13.956764222463974
scen6_2,non_SSB,plastic,cont,"Water, bottled",33.021460117968,0.9478494837,187.103532
