distrib,cont_size,liter_cont,liter_drink,sug_add,sug_other,sug_unspec,sug_tot,mix_r,cont_type,bev_type,SSB_status
vending,0.591470988,321.7603,321.7603,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,40.220000000000006,40.220000000000006,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,123.0259,123.0259,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,190.4537,190.4537,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,105.2817,105.2817,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,39.0372,39.0372,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,53.8239,53.8239,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,494.4697,494.4697,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,416.98679999999996,416.98679999999996,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,13.6036,13.6036,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,416.98679999999996,416.98679999999996,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,476.7256,476.7256,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,95.2268,95.2268,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,169.7528,169.7528,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,81.6231,81.6231,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,356.6571,356.6571,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,284.49769999999995,284.49769999999995,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,53.23250000000001,53.23250000000001,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,55.59830000000001,55.59830000000001,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,50.8666,50.8666,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,136.0386,136.0386,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,262.613,262.613,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,144.91049999999998,144.91049999999998,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,76.29960000000001,76.29960000000001,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,44.95179999999999,44.95179999999999,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,116.66,0,0,116.66,0,plastic,soda,SSB
vending,0.59147,136.03830000000002,136.03830000000002,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,187.4959,187.4959,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,45.5433,45.5433,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,217.6609,217.6609,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,166.20299999999997,166.20299999999997,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,39.62830000000001,39.62830000000001,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,27.7993,27.7993,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,42.5858,42.5858,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,4.731700000000001,4.731700000000001,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,115.92790000000001,115.92790000000001,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,157.92220000000003,157.92220000000003,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,7.689,7.689,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,7.097499999999999,7.097499999999999,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,21.2929,21.2929,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,118.8856,118.8856,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,17.1524,17.1524,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,15.378,15.378,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,10.6465,10.6465,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,50.2746,50.2746,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,8.2805,8.2805,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.59147,11.829400000000001,11.829400000000001,118.35,0,0,118.35,0,plastic,soda,SSB
vending,0.47318,96.52869999999999,96.52869999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,158.98870000000002,158.98870000000002,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,39.273900000000005,39.273900000000005,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,133.9099,133.9099,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,109.3045,109.3045,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,4.731800000000001,4.731800000000001,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,29.8103,29.8103,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,68.1378,68.1378,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,31.2299,31.2299,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,24.6052,24.6052,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,24.6053,24.6053,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,54.4157,54.4157,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,237.5365,237.5365,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,117.3487,117.3487,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,103.1535,103.1535,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,24.6053,24.6053,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,40.693600000000004,40.693600000000004,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,117.82169999999999,117.82169999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,8.043999999999999,8.043999999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,6.624599999999999,6.624599999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,95.10929999999999,95.10929999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,135.3297,135.3297,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,83.7531,83.7531,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,308.0402,308.0402,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,68.6113,68.6113,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,14.195400000000001,14.195400000000001,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,4.732,4.732,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,8.517199999999999,8.517199999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,29.8103,29.8103,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,16.088199999999997,16.088199999999997,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,19.8736,19.8736,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,60.567,60.567,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.47318,13.248999999999999,13.248999999999999,131.03,0,0,131.03,0,alum_can,soda,SSB
vending,0.59147,176.8491,176.8491,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,15.3782,15.3782,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,74.5252,74.5252,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,33.122400000000006,33.122400000000006,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,41.4029,41.4029,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,16.5611,16.5611,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,32.531,32.531,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,17.1527,17.1527,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,37.262600000000006,37.262600000000006,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,63.2874,63.2874,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,26.0246,26.0246,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,20.7015,20.7015,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,34.3053,34.3053,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,15.3782,15.3782,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,8.2805,8.2805,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,17.7441,17.7441,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,43.76870000000001,43.76870000000001,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,99.3668,99.3668,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,100.55,100.55,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,12.4209,12.4209,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,15.3783,15.3783,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,9.463400000000002,9.463400000000002,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,74.5249,74.5249,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,94.6351,94.6351,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,110.6051,110.6051,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,9.463600000000001,9.463600000000001,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,137.2209,137.2209,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,172.11759999999998,172.11759999999998,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,132.4895,132.4895,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,92.8606,92.8606,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,27.207800000000002,27.207800000000002,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,4.731700000000001,4.731700000000001,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.59147,2.3659,2.3659,104.82,0,0,104.82,0,plastic,soda,SSB
vending,0.4436,5.3232,5.3232,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,1.3308,1.3308,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,42.5856,42.5856,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,20.405699999999996,20.405699999999996,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,5.7668,5.7668,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,65.65279999999998,65.65279999999998,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,2.6616,2.6616,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,2.6616,2.6616,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,1.3308,1.3308,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,17.7439,17.7439,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,10.6464,10.6464,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,2.6616,2.6616,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,66.0964,66.0964,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,19.962099999999996,19.962099999999996,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,6.2104,6.2104,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,106.46400000000001,106.46400000000001,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,1.7744,1.7744,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,2.6616,2.6616,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,3.5488,3.5488,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,19.962099999999996,19.962099999999996,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,2.218,2.218,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,67.87079999999999,67.87079999999999,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,28.834100000000003,28.834100000000003,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,8.872000000000002,8.872000000000002,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,102.47160000000001,102.47160000000001,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,14.638799999999998,14.638799999999998,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,6.2104,6.2104,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,3.1052,3.1052,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,23.510800000000003,23.510800000000003,27.05,38.32,0,65.37,0,alum_can,coffee_milk,SSB
vending,0.4436,40.81119999999999,40.81119999999999,40.58,2.25,0,42.83,0,alum_can,juice,SSB
vending,0.4436,10.6464,10.6464,40.58,2.25,0,42.83,0,alum_can,juice,SSB
vending,0.4436,5.3232,5.3232,40.58,2.25,0,42.83,0,alum_can,juice,SSB
vending,0.4436,5.3232,5.3232,40.58,2.25,0,42.83,0,alum_can,juice,SSB
vending,0.591470988,50.275200000000005,50.275200000000005,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,21.2931,21.2931,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,34.3054,34.3054,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,9.463600000000001,9.463600000000001,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,27.2076,27.2076,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,86.3547,86.3547,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,27.207900000000002,27.207900000000002,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,32.531,32.531,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,286.8637,286.8637,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,50.8663,50.8663,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,18.927,18.927,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,18.9272,18.9272,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,47.9092,47.9092,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,5.9146,5.9146,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,79.25710000000001,79.25710000000001,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,77.4827,77.4827,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,68.6104,68.6104,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,62.1043,62.1043,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,49.6836,49.6836,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,45.5434,45.5434,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,30.164900000000003,30.164900000000003,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,17.7441,17.7441,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,82.8055,82.8055,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,14.1953,14.1953,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,10.646299999999998,10.646299999999998,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.591470988,4.731700000000001,4.731700000000001,0.83,0,0,0.83,0,plastic,soda,SSB
vending,0.547110664,154.83210000000003,154.83210000000003,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,221.0328,221.0328,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,155.37949999999998,155.37949999999998,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,72.2185,72.2185,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,138.96630000000002,138.96630000000002,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,25.7142,25.7142,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,123.64720000000001,123.64720000000001,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,6.5653,6.5653,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,31.732499999999998,31.732499999999998,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,63.4649,63.4649,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,143.89030000000002,143.89030000000002,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,43.76890000000001,43.76890000000001,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,15.3191,15.3191,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,25.7142,25.7142,0,0,76.77000000000001,76.77000000000001,0,glass,tea,SSB
vending,0.547110664,7.6596,7.6596,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,30.6382,30.6382,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,120.3644,120.3644,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,4.3769,4.3769,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,33.9209,33.9209,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,66.74750000000002,66.74750000000002,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,42.6746,42.6746,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,70.0303,70.0303,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,4.3769,4.3769,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,125.8356,125.8356,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,215.5616,215.5616,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,155.37949999999998,155.37949999999998,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,59.0879,59.0879,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,204.0722,204.0722,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,27.3556,27.3556,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,124.74160000000002,124.74160000000002,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,8.7538,8.7538,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,20.7902,20.7902,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,83.1609,83.1609,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,230.3336,230.3336,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,58.5409,58.5409,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,14.772,14.772,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,45.410199999999996,45.410199999999996,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,17.5075,17.5075,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,52.522600000000004,52.522600000000004,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,124.1941,124.1941,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,5.471100000000001,5.471100000000001,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,19.1489,19.1489,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,50.881299999999996,50.881299999999996,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,227.05100000000002,227.05100000000002,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,76.0484,76.0484,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.547110664,8.7537,8.7537,0,0,76.77000000000001,76.77000000000001,0,plastic,tea,SSB
vending,0.5914706,855,855,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,134.26389999999998,134.26389999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,247.2351,247.2351,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,210.5638,210.5638,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,337.13849999999996,337.13849999999996,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,173.89260000000002,173.89260000000002,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,186.9049,186.9049,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,211.74669999999998,211.74669999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,159.6972,159.6972,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,134.26389999999998,134.26389999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,234.8139,234.8139,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,123.0259,123.0259,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,114.7455,114.7455,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,259.0643,259.0643,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,65.0618,65.0618,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,1198.32,1198.32,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,363.7547,363.7547,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,916.7800000000001,916.7800000000001,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,1681.55,1681.55,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,82.806,82.806,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,467.85380000000004,467.85380000000004,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,236.58830000000003,236.58830000000003,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,23.0674,23.0674,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,3.5488,3.5488,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,144.3191,144.3191,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,560.7144000000001,560.7144000000001,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,798.486,798.486,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,305.79049999999995,305.79049999999995,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,103.50750000000001,103.50750000000001,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,62.696000000000005,62.696000000000005,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,118.2943,118.2943,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,195.7771,195.7771,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,144.319,144.319,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,1141.54,1141.54,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,31.9394,31.9394,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,263.7962999999999,263.7962999999999,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,570.1782000000001,570.1782000000001,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,50.8665,50.8665,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,13.6039,13.6039,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,191.04489999999998,191.04489999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,98.1841,98.1841,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,324.12609999999995,324.12609999999995,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,228.8993,228.8993,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,134.26389999999998,134.26389999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,13.0123,13.0123,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,17.152800000000003,17.152800000000003,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,233.03959999999998,233.03959999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,123.026,123.026,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,49.092000000000006,49.092000000000006,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,570.1779,570.1779,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,47.9092,47.9092,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,195.18540000000002,195.18540000000002,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,642.3375999999998,642.3375999999998,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,8.2805,8.2805,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,432.95689999999996,432.95689999999996,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,152.0081,152.0081,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,922.6949000000001,922.6949000000001,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,160.8798,160.8798,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,47.9092,47.9092,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,222.9845,222.9845,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,170.935,170.935,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,160.88010000000003,160.88010000000003,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,96.4097,96.4097,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,893.7129,893.7129,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,258.4726,258.4726,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,196.9597,196.9597,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,27.2076,27.2076,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,18.927,18.927,0,0,0,0,0,plastic,water_bottled,non_SSB
vending,0.591470988,40.220000000000006,40.220000000000006,0,0,0,0,0,plastic,water_bottled,non_SSB
